precinct,total_crimes,pct_felony,pct_misdemeanor,pct_violation,pct_theft,pct_assault,pct_drug,pct_fraud,pct_harassment,pct_night,borough,area_km2,crimes_per_km2,raw_crimes_per_km2,raw_pct_felony,raw_pct_misdemeanor,raw_pct_theft,raw_pct_assault,raw_pct_drug,raw_pct_fraud,raw_pct_harassment,raw_pct_night
43,45375,0.07373795416201186,-0.5313540111805704,17.185674931129476,-0.504135785998929,0.9541432679862928,-0.06313964288475582,-0.11474628762621092,0.5658000559868531,0.15876326813253686,BRONX,4.8,1.6211625412792285,9453.125,32.64132231404959,50.17300275482094,32.5465564738292,21.350964187327822,2.2303030303030305,2.732782369146005,17.04022038567493,26.060606060606062
44,49865,-0.2337958490828435,0.32746824358318466,15.263210668805776,-0.6928689838974793,1.2647851941171042,0.20612251147073604,0.04961479692060398,-0.08007304484548493,-0.2605041456111512,BRONX,4.2,2.3963908498479616,11872.619047619048,31.55118820816204,53.185601123032185,30.69487616564725,22.70730973628798,2.737390955580066,3.1845984157224505,15.12684247468164,24.60844279554798
45,25208,-0.7859932930805493,0.30595139254863296,17.296096477308794,0.11315156478689019,-0.1753281248812796,-0.5270137550823447,-0.5186431507963005,0.6053047223533895,-0.2917678487072269,BRONX,11.2,-0.6865565792317743,2250.714285714286,29.593779752459536,53.110123770231674,38.602824500158675,16.41939066962869,1.3567121548714693,1.6225007933989208,17.157251666137736,24.500158679784196
46,39350,-0.811911474115838,0.14813853200936244,17.941550190597205,-1.3508985861177059,1.764558559443483,1.54992493449928,0.06520183739369474,0.8425991767404541,0.5653558506291555,BRONX,4.9,1.1653762754934502,8030.612244897959,29.501905972045744,52.55654383735705,24.238881829733163,24.889453621346888,5.268106734434562,3.227445997458704,17.86022871664549,27.46886912325286
47,41872,0.02012582782072095,-0.7706245261108826,18.21503630110814,-0.9432420473199191,1.314010190103777,-0.298852594692361,-0.2565937987512709,0.8954552641801395,1.0240541472431892,BRONX,8.6,0.15231426142001156,4868.837209302325,32.451280091708064,49.3336836071838,28.238440962934657,22.92223920519679,1.7863966373710356,2.342854413450516,18.016813144822315,29.057604126862817
48,32513,-0.4101397405460642,0.15014721568910322,16.51031894934334,-0.8865516640063922,1.5163851462368334,0.14568178220533415,-0.3569926831610737,0.3516289150834734,0.6160138748363919,BRONX,5.2,0.5956526386801742,6252.5,30.92609110202073,52.56358994863592,28.794635991757144,23.805862270476425,2.623565958232092,2.0668655614677207,16.40574539415003,27.644326884630765
49,27684,-0.3934064216555653,0.18958240135177018,16.312671579251553,-0.20119782323480898,0.10881152965811762,-0.4169018786209265,-0.4978460007146631,0.2568066203886746,-0.4801423464532315,BRONX,7.8,-0.2704998676413018,3549.2307692307695,30.98540673313105,52.70192168761739,35.51871116890622,17.66002022829071,1.5640803352116748,1.6796705678370178,16.124837451235372,23.84770986851611
50,19729,-0.010349855252937678,-0.179695636225868,16.250190075523342,0.562125737831942,-0.8409512349764214,-0.7225902600842585,-0.23856388978067608,0.2597679931978621,-0.7039215740474067,BRONX,14.2,-0.9625404868665328,1389.3661971830986,32.34325105175123,51.40655887272543,43.00775508135232,13.513102539408992,0.9883927213746263,2.392417253788839,16.133610421207358,23.07263419331948
52,39975,-0.506613365751878,1.2781211031908466,12.895559724828018,-0.015986817517826688,0.5868679391788101,1.5566652857812855,-0.5100841732021311,-0.8906774704771118,-0.04615858484679949,BRONX,4.6,1.3767198753981722,8690.217391304348,30.58411507191995,56.52032520325203,37.3358348968105,19.747342088805503,5.280800500312695,1.6460287679799877,12.725453408380238,25.350844277673545
60,24858,-0.022703326366418277,0.06957475227470261,15.419583232762088,-0.7700089620842087,0.28577677678062297,1.0766759162012585,0.004793713937143882,-0.07631223601532186,0.27474172301248395,BROOKLYN,7.2,-0.30149330227740506,3452.5,32.29946093812857,52.280955829109345,29.93804811328345,18.432697723067022,4.376860568026389,3.0613886877464,15.137983747686862,26.46230589749779
61,22646,0.8174919812996992,-0.08469012482201184,12.982425152344785,0.4853706082579384,-0.5154781888758592,-0.3751687726024334,-0.06312699505617779,-0.8859168284139929,-0.16594045563068877,BROOKLYN,9.1,-0.6103449470024698,2488.5714285714284,35.277753245606284,51.73982160204893,42.25470281727458,14.934204716064647,1.642674202949748,2.87467985516206,12.739556654596838,24.935971032411906
62,24090,-0.8693037293154893,0.4488699343419336,17.090078870900786,0.4273387676783141,-0.4647571628055716,-0.5134180241328709,-0.33118223041402817,0.4817415005760474,-0.8108250733185542,BROOKLYN,8.8,-0.5305859264862155,2737.5,29.298464092984638,53.61145703611457,41.685346616853465,15.155666251556662,1.3823163138231631,2.1378165213781655,16.791199667911997,22.702366127023662
63,18899,-0.14253043634004905,0.032500962851600035,15.97439017937457,0.3285826060116473,-1.1013078204388953,-0.7023504513669725,0.146132422846686,0.13993618887761997,-0.8528675235823867,BROOKLYN,9.3,-0.7565864290283231,2032.1505376344085,31.87470236520451,52.15090745542093,40.71644002328165,12.376316207206731,1.0265093391184719,3.4499179850785757,15.778612625006613,22.55674903434044
66,17878,0.5461523910464384,-0.3574335440760297,14.900995637095871,0.464107686956765,-0.3360486893666465,-0.6296401001426253,-0.23798673666132242,-0.20728810236145342,0.6737435669172411,BROOKLYN,6.9,-0.5775212401416437,2591.014492753623,34.315919006600296,50.783085356303836,42.04609016668531,15.71764179438416,1.1634411007942724,2.394003803557445,14.749972032665845,27.84427788343215
67,37805,0.4796399184724387,-2.0379172295070065,21.031609575452983,-1.203560222157473,0.7222782295795914,-0.5212620910080008,0.08816502030182985,1.8604388989407217,0.5702390105950456,BROOKLYN,6.1,0.5780432606528891,6197.540983606557,34.08014812855442,44.88824229599259,25.68443327602169,20.338579552969183,1.3675439756645946,3.290570030419257,20.875545562756248,27.48578230392805
68,19258,-0.761339533126401,1.7434039535741201,12.166372416658012,0.4406952084039548,-1.1137130113895062,0.9501283239693195,0.0604009131243055,-1.175803521210944,0.2880684576814779,BROOKLYN,10.3,-0.808634286637536,1869.7087378640776,29.681171461210926,58.152456122131056,41.816387994599644,12.322151833004465,4.138539827604112,3.214248623948489,11.880776820022849,26.508464014954825
69,17270,-0.35286239564948474,-0.678064753979366,19.212507237984944,-1.0705919550386882,0.1726192784711523,-0.411111256347085,0.14444552567576469,1.2150224796506994,0.18105388371548645,BROOKLYN,7.4,-0.6599403424423337,2333.7837837837837,31.129125651418644,49.65836711059641,26.988998262883612,17.93862188766647,1.5749855240301098,3.4452808338158656,18.963520555877245,26.137811233352636
