date,year,hour,lat,lon,precinct,borough,offense_desc,law_category,premise_type
2023-10-13,2023.0,11.0,40.707447,-73.792141,103,QUEENS,FORGERY,FELONY,PUBLIC BUILDING
2022-06-01,2022.0,0.0,40.76231580042,-73.82744800186,109,QUEENS,RAPE,FELONY,RESIDENCE-HOUSE
2018-03-12,2018.0,9.0,40.703999,-73.939747,90,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - PUBLIC HOUSING
2022-05-20,2022.0,9.0,40.637288,-74.00189,66,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-12-01,2022.0,0.0,40.640108,-74.00656,72,BROOKLYN,FRAUDS,MISDEMEANOR,RESIDENCE-HOUSE
2022-10-29,2022.0,13.0,40.691013,-73.983457,84,BROOKLYN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-09-15,2023.0,9.0,40.807893,-73.917911,40,BRONX,GRAND LARCENY,FELONY,MAILBOX INSIDE
2022-05-10,2022.0,12.0,40.786315,-73.94404,23,MANHATTAN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-03-23,2023.0,15.0,40.858059,-73.859215,49,BRONX,HARRASSMENT 2,VIOLATION,OTHER
2023-09-20,2023.0,21.0,40.720177,-73.986456,7,MANHATTAN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-03-01,2023.0,8.0,40.8565767276,-73.84389367793,49,BRONX,SEX CRIMES,MISDEMEANOR,PRIVATE/PAROCHIAL SCHOOL
2023-09-25,2023.0,12.0,40.545773,-74.152987,122,STATEN ISLAND,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-12-27,2023.0,0.0,40.635599,-74.089992,120,STATEN ISLAND,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2019-11-01,2019.0,0.0,40.74348126388,-73.8740035374,110,QUEENS,RAPE,FELONY,RESIDENCE-HOUSE
2023-01-01,2023.0,0.0,40.51936,-74.210821,123,STATEN ISLAND,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2023-10-23,2023.0,14.0,40.816718,-73.911663,40,BRONX,CRIMINAL MISCHIEF & RELATED OF,FELONY,(NULL)
2019-01-01,2019.0,0.0,40.602352,-73.764207,101,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-10-22,2022.0,9.0,40.825577,-73.947362,30,MANHATTAN,PETIT LARCENY,MISDEMEANOR,STREET
2023-11-03,2023.0,0.0,40.732148,-73.876108,110,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-04-02,2023.0,15.0,40.737481,-73.937877,108,QUEENS,GRAND LARCENY,FELONY,STORAGE FACILITY
2023-09-01,2023.0,0.0,40.708586,-73.749753,105,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2018-01-01,2018.0,15.0,40.68365124069,-74.00030431202,76,BROOKLYN,SEX CRIMES,MISDEMEANOR,PARK/PLAYGROUND
2023-05-31,2023.0,0.0,40.793674,-73.972509,24,MANHATTAN,GRAND LARCENY,FELONY,BANK
2023-06-01,2023.0,9.0,40.602841,-73.952066,61,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-01-01,2022.0,4.0,40.83797,-73.885261,42,BRONX,THEFT-FRAUD,FELONY,OTHER
2022-10-16,2022.0,19.0,40.562075,-74.113282,122,STATEN ISLAND,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2019-06-22,2019.0,20.0,40.76949511844,-73.91502417039,114,QUEENS,RAPE,FELONY,PARKING LOT/GARAGE (PRIVATE)
2023-12-21,2023.0,0.0,40.716345,-74.001252,5,MANHATTAN,OTHER STATE LAWS,FELONY,PUBLIC BUILDING
2023-09-14,2023.0,2.0,40.853629,-73.852783,49,BRONX,PETIT LARCENY,MISDEMEANOR,STREET
2022-11-20,2022.0,20.0,40.743003,-73.917298,108,QUEENS,HARRASSMENT 2,VIOLATION,COMMERCIAL BUILDING
2019-02-28,2019.0,9.0,40.659868,-73.738274,116,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2023-07-27,2023.0,0.0,40.702056,-73.944161,90,BROOKLYN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-06-06,2023.0,12.0,40.761715,-73.965007,19,MANHATTAN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-02-23,2023.0,22.0,40.81591307653,-73.94514930665,32,MANHATTAN,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2018-09-28,2018.0,0.0,40.68034,-73.930039,81,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-05-02,2022.0,8.0,40.730391,-73.974395,13,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2018-07-01,2018.0,0.0,40.68946429526,-73.92402908995,81,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-10-29,2023.0,10.0,40.610158,-73.96091,70,BROOKLYN,HARRASSMENT 2,VIOLATION,CHURCH
2023-11-26,2023.0,12.0,40.57428568819,-74.10591440512,122,STATEN ISLAND,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2022-05-01,2022.0,0.0,40.72264099648,-73.85154182168,112,QUEENS,SEX CRIMES,MISDEMEANOR,DOCTOR/DENTIST OFFICE
2023-01-01,2023.0,12.0,40.75784,-73.991213,14,MANHATTAN,GRAND LARCENY,FELONY,BANK
2022-11-21,2022.0,9.0,40.719627,-73.999452,5,MANHATTAN,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2022-07-25,2022.0,0.0,40.761024,-73.83007,109,QUEENS,GRAND LARCENY,FELONY,DOCTOR/DENTIST OFFICE
2022-02-16,2022.0,0.0,40.7542,-73.965928,17,MANHATTAN,GRAND LARCENY,FELONY,BEAUTY & NAIL SALON
2023-01-01,2023.0,0.0,40.83321787,-73.89944952,42,BRONX,PETIT LARCENY,MISDEMEANOR,STREET
2023-10-15,2023.0,19.0,40.579162,-74.000371,60,BROOKLYN,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-10-14,2023.0,17.0,40.64885074699,-73.95101651062,67,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2023-11-08,2023.0,9.0,40.694389,-73.987196,84,BROOKLYN,OFFENSES AGAINST PUBLIC ADMINI,MISDEMEANOR,PUBLIC BUILDING
2023-11-20,2023.0,12.0,40.668687,-73.873308,75,BROOKLYN,HARRASSMENT 2,VIOLATION,RESIDENCE - PUBLIC HOUSING
2023-04-07,2023.0,7.0,40.672777,-73.959026,77,BROOKLYN,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2022-09-30,2022.0,13.0,40.580856,-73.963645,60,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-08-01,2023.0,0.0,40.57428568819,-74.10591440512,122,STATEN ISLAND,SEX CRIMES,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2023-01-03,2023.0,14.0,40.88315,-73.843366,47,BRONX,THEFT-FRAUD,FELONY,RESIDENCE - PUBLIC HOUSING
2018-05-01,2018.0,8.0,40.749487,-73.899461,108,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-07-01,2022.0,10.0,40.572467,-74.123277,122,STATEN ISLAND,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-04-10,2022.0,17.0,40.701048,-73.920103,83,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-12-01,2023.0,0.0,40.76502407883,-73.98483594971,18,MANHATTAN,RAPE,FELONY,RESIDENCE - APT. HOUSE
2023-07-07,2023.0,18.0,40.806593,-73.912903,40,BRONX,PETIT LARCENY,MISDEMEANOR,RESIDENCE-HOUSE
2022-01-01,2022.0,0.0,40.82291230848,-73.87004130432,43,BRONX,RAPE,FELONY,RESIDENCE - APT. HOUSE
2023-06-25,2023.0,12.0,40.747541,-73.914025,108,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2022-12-26,2022.0,0.0,40.671459,-73.820596,106,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE-HOUSE
2023-04-24,2023.0,8.0,40.803914,-73.878308,41,BRONX,THEFT-FRAUD,FELONY,(NULL)
2023-03-01,2023.0,0.0,40.600072,-73.955692,61,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-01-11,2023.0,12.0,40.591763,-73.798986,100,QUEENS,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-10-26,2023.0,0.0,40.747834,-73.876605,110,QUEENS,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-01-01,2023.0,0.0,40.84078110886,-73.93624538182,33,MANHATTAN,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-11-29,2023.0,12.0,40.800783,-73.965465,24,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-10-08,2022.0,23.0,40.871176,-73.852237,49,BRONX,HARRASSMENT 2,VIOLATION,RESIDENCE - PUBLIC HOUSING
2023-09-05,2023.0,12.0,40.831238,-73.943227,30,MANHATTAN,HARRASSMENT 2,VIOLATION,RESIDENCE - PUBLIC HOUSING
2019-01-02,2019.0,18.0,40.85121316769,-73.93521605199,34,MANHATTAN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-12-29,2023.0,22.0,40.869075,-73.880601,52,BRONX,POSSESSION OF STOLEN PROPERTY,FELONY,OTHER
2023-11-27,2023.0,15.0,40.789601,-73.929985,25,MANHATTAN,OTHER STATE LAWS,FELONY,HOMELESS SHELTER
2023-12-22,2023.0,10.0,40.705617,-73.792092,103,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-04-13,2023.0,15.0,40.83774,-73.926652,44,BRONX,FORGERY,FELONY,MAILBOX INSIDE
2023-08-20,2023.0,2.0,40.70443502967,-73.89378071416,104,QUEENS,RAPE,FELONY,RESIDENCE - APT. HOUSE
2023-05-01,2023.0,8.0,40.808632,-73.953494,28,MANHATTAN,CRIMINAL TRESPASS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-08-16,2023.0,9.0,40.705322,-73.913456,104,QUEENS,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-04-01,2022.0,0.0,40.71630999173,-73.98316601369,7,MANHATTAN,SEX CRIMES,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2023-07-03,2023.0,22.0,40.71041,-73.908853,104,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESIDENCE-HOUSE
2018-11-05,2018.0,0.0,40.720871,-73.947874,94,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-03-01,2023.0,15.0,40.716267,-73.984093,7,MANHATTAN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-08-15,2022.0,8.0,40.685879,-73.793582,113,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE-HOUSE
2018-10-06,2018.0,21.0,40.86947047705,-73.87986080373,52,BRONX,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-12-23,2023.0,12.0,40.735125,-73.861748,110,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2019-09-28,2019.0,2.0,40.82098885,-73.89490476,41,BRONX,FRAUDS,MISDEMEANOR,STREET
2023-08-21,2023.0,12.0,40.75205,-73.936983,114,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2019-09-18,2019.0,6.0,40.666286,-73.734144,116,QUEENS,RAPE,FELONY,RESIDENCE-HOUSE
2023-10-09,2023.0,10.0,40.678853,-73.830408,106,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-11-05,2023.0,9.0,40.603886,-73.942545,61,BROOKLYN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-09-11,2023.0,9.0,40.834623,-73.920765,44,BRONX,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-01-01,2023.0,8.0,40.801687,-73.91733302,40,BRONX,FRAUDS,MISDEMEANOR,HIGHWAY/PARKWAY
2023-10-03,2023.0,22.0,40.795169,-73.946256,23,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2022-01-01,2022.0,0.0,40.673233,-73.7971,113,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-08-09,2023.0,0.0,40.786917,-73.844619,109,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2019-01-01,2019.0,20.0,40.74348126388,-73.8740035374,110,QUEENS,RAPE,FELONY,RESIDENCE-HOUSE
2023-12-23,2023.0,18.0,40.76502407883,-73.98483594971,18,MANHATTAN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-01-30,2023.0,10.0,40.708942,-73.797103,103,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2019-11-25,2019.0,8.0,40.681379,-73.821785,106,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2023-05-04,2023.0,20.0,40.66524878,-73.78894843,113,QUEENS,PETIT LARCENY,MISDEMEANOR,AIRPORT TERMINAL
2022-04-13,2022.0,15.0,40.740819,-73.974239,13,MANHATTAN,OTHER STATE LAWS,FELONY,HOMELESS SHELTER
2019-01-04,2019.0,8.0,40.772905,-73.840866,109,QUEENS,PETIT LARCENY,MISDEMEANOR,STREET
2023-03-01,2023.0,12.0,40.655514,-73.907119,73,BROOKLYN,PETIT LARCENY,MISDEMEANOR,OTHER
2023-10-22,2023.0,0.0,40.76231580042,-73.82744800186,109,QUEENS,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-12-26,2023.0,17.0,40.71546,-74.0019,5,MANHATTAN,FORGERY,FELONY,PUBLIC BUILDING
2023-05-01,2023.0,9.0,40.591371,-73.992325,62,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-11-21,2023.0,19.0,40.780828,-73.781552,109,QUEENS,FELONY ASSAULT,FELONY,RESIDENCE - APT. HOUSE
2019-10-01,2019.0,8.0,40.6902236042,-73.960278586,88,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESTAURANT/DINER
2018-06-07,2018.0,12.0,40.739399,-73.712984,105,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-12-14,2023.0,12.0,40.70654839478,-73.95040063356,90,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2023-10-04,2023.0,7.0,40.678155,-73.857877,106,QUEENS,GRAND LARCENY OF MOTOR VEHICLE,FELONY,RESIDENCE-HOUSE
2022-11-06,2022.0,0.0,40.83784212093,-73.91962775174,44,BRONX,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-09-26,2023.0,0.0,40.6281697437,-73.94135878348,63,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2019-02-05,2019.0,0.0,40.802573,-73.935196,25,MANHATTAN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-07-16,2022.0,12.0,40.672998,-73.800075,113,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2019-08-27,2019.0,0.0,40.619732,-74.123469,120,STATEN ISLAND,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2023-10-17,2023.0,12.0,40.622256,-73.937074,63,BROOKLYN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-03-06,2022.0,11.0,40.812387,-73.904941,40,BRONX,GRAND LARCENY,FELONY,HOSPITAL
2023-07-01,2023.0,12.0,40.737377,-73.858295,110,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2022-11-10,2022.0,0.0,40.754738,-73.989758,14,MANHATTAN,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2023-09-28,2023.0,20.0,40.807353,-73.939476,25,MANHATTAN,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2023-07-13,2023.0,9.0,40.611128,-73.986081,62,BROOKLYN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-10-15,2022.0,0.0,40.617137,-73.956958,70,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-10-02,2023.0,0.0,40.670426,-73.763625,116,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-09-26,2022.0,0.0,40.667298,-73.909163,73,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - PUBLIC HOUSING
2023-07-08,2023.0,0.0,40.866547,-73.888622,52,BRONX,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-07-10,2022.0,15.0,40.784561,-73.776893,109,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE-HOUSE
2023-09-19,2023.0,11.0,40.87369752,-73.82438416,45,BRONX,PETIT LARCENY,MISDEMEANOR,STREET
2018-01-01,2018.0,0.0,40.70654839478,-73.95040063356,90,BROOKLYN,RAPE,FELONY,RESIDENCE - PUBLIC HOUSING
2022-10-06,2022.0,14.0,40.738836,-73.705911,105,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-01-02,2023.0,12.0,40.683397,-73.813734,106,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2023-06-29,2023.0,14.0,40.651575,-73.828926,106,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-09-22,2023.0,16.0,40.759593,-73.980657,18,MANHATTAN,PETIT LARCENY,MISDEMEANOR,DRUG STORE
2018-09-05,2018.0,7.0,40.675341,-73.769062,113,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2022-12-31,2022.0,12.0,40.661942,-73.92103,67,BROOKLYN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-11-27,2023.0,17.0,40.771022,-73.989036,20,MANHATTAN,PETIT LARCENY,MISDEMEANOR,PARKING LOT/GARAGE (PUBLIC)
2023-09-22,2023.0,19.0,40.746446,-73.881638,110,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-12-29,2023.0,12.0,40.776404,-73.954288,19,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-09-21,2022.0,1.0,40.67371,-73.930658,77,BROOKLYN,PETIT LARCENY,MISDEMEANOR,DRY CLEANER/LAUNDRY
2023-11-27,2023.0,10.0,40.693777,-73.907325,83,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-01-23,2023.0,12.0,40.663629,-73.773617,116,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-12-15,2022.0,0.0,40.82291230848,-73.87004130432,43,BRONX,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-09-19,2023.0,13.0,40.881755,-73.882355,52,BRONX,ROBBERY,FELONY,BANK
2023-12-01,2023.0,0.0,40.67135982034,-73.88181102317,75,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE-HOUSE
2019-10-01,2019.0,19.0,40.642926,-73.954041,67,BROOKLYN,FELONY ASSAULT,FELONY,RESIDENCE - APT. HOUSE
2022-11-15,2022.0,23.0,40.614296,-73.959333,70,BROOKLYN,HARRASSMENT 2,VIOLATION,RESIDENCE-HOUSE
2022-07-28,2022.0,8.0,40.791275,-73.941971,23,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-11-23,2023.0,9.0,40.820673,-73.824057,45,BRONX,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2022-09-01,2022.0,16.0,40.626282,-73.962548,70,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-12-08,2023.0,13.0,40.731291,-73.847453,112,QUEENS,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-10-01,2022.0,21.0,40.626282,-73.962548,70,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESIDENCE-HOUSE
2023-11-23,2023.0,9.0,40.821023,-73.826044,45,BRONX,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2023-11-01,2023.0,14.0,40.618062,-73.970711,66,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2022-02-13,2022.0,2.0,40.595897,-73.973393,61,BROOKLYN,HARRASSMENT 2,VIOLATION,SOCIAL CLUB/POLICY
2023-04-05,2023.0,17.0,40.71157,-73.944755,90,BROOKLYN,HARRASSMENT 2,VIOLATION,COMMERCIAL BUILDING
2023-05-05,2023.0,12.0,40.801959,-73.969317,24,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-11-03,2023.0,17.0,40.768765,-73.845743,109,QUEENS,PETIT LARCENY,MISDEMEANOR,STREET
2019-11-07,2019.0,0.0,40.75656758464,-73.87593153413,115,QUEENS,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2023-12-04,2023.0,12.0,40.674649,-73.853397,106,QUEENS,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-07-16,2022.0,13.0,40.739392,-73.988444,13,MANHATTAN,FRAUDS,MISDEMEANOR,OTHER
2023-10-01,2023.0,13.0,40.740368,-73.70847,105,QUEENS,PETIT LARCENY,MISDEMEANOR,RESIDENCE-HOUSE
2023-09-16,2023.0,15.0,40.8797,-73.885798,52,BRONX,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2022-07-22,2022.0,9.0,40.751029,-73.984788,14,MANHATTAN,GRAND LARCENY,FELONY,COMMERCIAL BUILDING
2023-06-26,2023.0,0.0,40.612642,-74.167309,121,STATEN ISLAND,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-01-01,2022.0,12.0,40.64885074699,-73.95101651062,67,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESIDENCE - APT. HOUSE
2018-09-11,2018.0,8.0,40.770097,-73.89696,114,QUEENS,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-01-18,2023.0,0.0,40.689049,-73.958615,79,BROOKLYN,PETIT LARCENY,MISDEMEANOR,STREET
2023-04-24,2023.0,15.0,40.793044,-73.972962,24,MANHATTAN,PETIT LARCENY,MISDEMEANOR,STREET
2023-10-21,2023.0,8.0,40.554593,-74.181119,123,STATEN ISLAND,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2023-09-14,2023.0,11.0,40.728718,-73.994001,9,MANHATTAN,OFF. AGNST PUB ORD SENSBLTY &,MISDEMEANOR,CLOTHING/BOUTIQUE
2023-02-19,2023.0,0.0,40.8565767276,-73.84389367793,49,BRONX,SEX CRIMES,MISDEMEANOR,RESIDENCE - PUBLIC HOUSING
2023-09-06,2023.0,15.0,40.651547,-73.934738,67,BROOKLYN,PETIT LARCENY,MISDEMEANOR,STREET
2022-11-16,2022.0,15.0,40.666286,-73.734144,116,QUEENS,RAPE,FELONY,RESIDENCE-HOUSE
2023-01-01,2023.0,12.0,40.828921,-73.924721,44,BRONX,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2019-11-01,2019.0,11.0,40.685574,-73.845042,102,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-11-26,2023.0,7.0,40.668094,-73.882376,75,BROOKLYN,GRAND LARCENY,FELONY,OTHER
2022-01-01,2022.0,0.0,40.82227104113,-73.91169778028,42,BRONX,SEX CRIMES,MISDEMEANOR,PUBLIC SCHOOL
2022-12-14,2022.0,9.0,40.736356,-73.977476,13,MANHATTAN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-03-01,2023.0,12.0,40.79227,-73.966109,24,MANHATTAN,PETIT LARCENY,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-01-01,2023.0,12.0,40.724728,-73.850111,112,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2018-01-01,2018.0,9.0,40.550371,-74.200212,123,STATEN ISLAND,FORGERY,FELONY,RESIDENCE-HOUSE
2023-09-11,2023.0,21.0,40.650351,-73.91723,67,BROOKLYN,VEHICLE AND TRAFFIC LAWS,MISDEMEANOR,STREET
2023-03-06,2023.0,0.0,40.873047,-73.887238,52,BRONX,GRAND LARCENY,FELONY,MAILBOX OUTSIDE
2022-10-31,2022.0,12.0,40.687971,-73.922362,81,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - APT. HOUSE
2023-08-01,2023.0,0.0,40.62583754528,-73.99094489423,66,BROOKLYN,RAPE,FELONY,HOMELESS SHELTER
2023-09-09,2023.0,12.0,40.75226,-73.853581,110,QUEENS,HARRASSMENT 2,VIOLATION,HOMELESS SHELTER
2018-04-01,2018.0,16.0,40.679172,-73.829561,106,QUEENS,HARRASSMENT 2,VIOLATION,OTHER
2023-07-01,2023.0,0.0,40.755442,-73.943422,114,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - PUBLIC HOUSING
2023-10-13,2023.0,0.0,40.633486,-74.163425,121,STATEN ISLAND,GRAND LARCENY OF MOTOR VEHICLE,FELONY,PARKING LOT/GARAGE (PRIVATE)
2022-01-01,2022.0,12.0,40.673876,-73.950126,77,BROOKLYN,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-12-15,2023.0,16.0,40.653885,-73.954497,67,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-10-06,2023.0,0.0,40.802659,-73.94712,28,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2019-08-19,2019.0,8.0,40.512091,-74.247624,123,STATEN ISLAND,GRAND LARCENY,FELONY,STREET
2019-02-01,2019.0,12.0,40.62583754528,-73.99094489423,66,BROOKLYN,SEX CRIMES,FELONY,RESIDENCE - APT. HOUSE
2022-11-08,2022.0,12.0,40.618481,-74.165409,121,STATEN ISLAND,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-01-01,2022.0,0.0,40.695758,-73.949283,79,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE - PUBLIC HOUSING
2023-01-01,2023.0,8.0,40.807602,-73.898868,41,BRONX,GRAND LARCENY,FELONY,CHAIN STORE
2018-04-11,2018.0,7.0,40.761728,-73.830394,109,QUEENS,FRAUDS,MISDEMEANOR,RESIDENCE - APT. HOUSE
2023-09-01,2023.0,0.0,40.607532,-73.974792,62,BROOKLYN,GRAND LARCENY,FELONY,RESIDENCE-HOUSE
2022-09-07,2022.0,6.0,40.628782,-73.904465,69,BROOKLYN,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
2023-09-05,2023.0,8.0,40.880982,-73.907068,50,BRONX,CRIMINAL MISCHIEF & RELATED OF,MISDEMEANOR,STREET
2023-01-01,2023.0,0.0,40.620043,-73.928949,63,BROOKLYN,THEFT-FRAUD,FELONY,RESIDENCE-HOUSE
2022-04-26,2022.0,8.0,40.813421,-73.943227,32,MANHATTAN,GRAND LARCENY,FELONY,RESIDENCE - APT. HOUSE
2023-08-25,2023.0,16.0,40.706732,-73.898752,104,QUEENS,HARRASSMENT 2,VIOLATION,RESIDENCE - APT. HOUSE
