latitude,longitude,crime_count
40.542762,-74.145516,2
40.542791,-74.166828,1
40.54286,-74.173112,1
40.5428693,-74.21530645,1
40.542871,-74.158008,1
40.542949,-74.178785,1
40.542989,-74.163931,6
40.543004,-74.164517,1
40.543071,-74.181184,1
40.543256,-74.17591,1
40.54326121,-74.1973069,1
40.54326121243,-74.19730690947,1
40.543264,-74.168522,1
40.543284,-74.217004,1
40.54333518,-74.16427024,2
40.543438,-74.148576,1
40.543483,-74.210371,1
40.543569,-74.164529,2
40.543694,-74.146884,1
40.54372322,-74.16355879,1
40.54377826,-74.16345818,2
40.54380106,-74.16478591,1
40.543886,-74.163737,4
40.543999,-74.172127,1
40.54401852,-74.16814701,1
40.544026,-74.149162,2
40.544105,-74.165115,11
40.5441459,-74.15363281,1
40.54414590778,-74.15363281774,1
40.544284,-74.197858,1
40.5443478,-74.16054515,1
40.54443149,-74.16539913,3
40.544463,-74.140737,6
40.54448633,-74.1764993,1
40.544525,-74.155131,1
40.544543,-74.165445,3
40.54458,-74.148324,1
40.544654,-74.158634,1
40.544676,-74.178658,1
40.544696,-74.164914,1
40.544766,-74.152559,1
40.544822,-74.14188,5
40.5449,-74.161376,22
40.544939,-74.154417,2
40.54496,-74.195681,1
40.545025,-74.165615,1
40.54505211,-74.21929658,1
40.54511585,-74.16667096,1
40.545136,-74.214744,1
40.545164,-74.220257,1
40.54519152,-74.19529047,1
40.545254,-74.210419,3
40.545259,-74.218294,1
40.54529098565,-74.21343244549,1
40.54539717,-74.16574334,2
40.54539717077,-74.16574334823,1
40.545405,-74.209485,1
40.545413,-74.211462,2
40.54543358,-74.14271909,1
40.545434,-74.144521,1
40.54567262,-74.21630857,1
40.54584,-74.186632,3
40.54589032,-74.18434696,1
40.545894,-74.167753,3
40.545925,-74.207221,1
40.54597034,-74.22978101,1
40.54626377,-74.19586211,1
40.546285,-74.229328,7
40.54640466,-74.20323878,1
40.546414,-74.182783,1
40.546419,-74.173844,1
40.54643113,-74.20988468,2
40.546476,-74.159317,4
40.546478,-74.220303,1
40.546503,-74.197984,1
40.5465306,-74.18043031,1
40.5465306002,-74.18043031626,1
40.54657713,-74.2198701,1
40.546583,-74.19702,1
40.546674,-74.141767,1
40.546678,-74.222482,2
40.546775,-74.151076,1
40.54681205109,-74.15900025063,1
40.546881,-74.218851,1
40.546907,-74.193226,1
40.54695744,-74.18128424,1
40.546959,-74.158265,1
40.54698,-74.172777,3
40.547098,-74.194395,1
40.547241,-74.21019,1
40.547281,-74.170474,1
40.54729,-74.164919,1
40.547306,-74.213902,1
40.547414,-74.218036,1
40.547421,-74.218776,3
40.547421,-74.199485,1
40.547628,-74.190432,1
40.547697,-74.172817,1
40.547716,-74.194383,1
40.54777,-74.151819,2
40.54783331,-74.22036719,2
40.547873,-74.197795,3
40.54798,-74.185898,1
40.548003,-74.226121,11
40.548012,-74.170413,1
40.548048,-74.176931,1
40.54808122,-74.15213419,1
40.548094,-74.167049,1
40.54814109,-74.1755806,1
40.548156,-74.21,1
40.54829,-74.138907,1
40.548331,-74.155257,1
40.548479,-74.16418,1
40.54848612,-74.22060683,2
40.548491,-74.152376,1
40.548602,-74.182008,1
40.548646,-74.233286,1
40.548665,-74.140464,1
40.548747,-74.197119,1
40.5488118,-74.20014796,2
40.54891,-74.195419,2
40.549012,-74.153905,1
40.549023,-74.209676,1
40.549033,-74.168315,1
40.549092,-74.210904,1
40.54909228,-74.22083553,1
40.54911525,-74.15062885,1
40.54919152,-74.1611685,1
