date,year,hour,lat,lon,precinct,borough,offense_desc,law_category,premise_type
2022-06-28,2022,18.0,40.72955186,-73.99657235,6,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-27,2022,14.0,40.670559,-73.991774,78,BROOKLYN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-28,2022,13.0,40.634869,-74.018974,68,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2022-06-22,2022,18.0,40.746019,-73.992391,13,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2022-06-28,2022,19.0,40.687192,-73.794575,113,QUEENS,HARRASSMENT 2,VIOLATION,CHAIN STORE
2022-06-28,2022,18.0,40.713071,-73.782075,103,QUEENS,ROBBERY,FELONY,GROCERY/BODEGA
2022-06-28,2022,19.0,40.827453,-73.921424,44,BRONX,ROBBERY,FELONY,STREET
2022-06-28,2022,20.0,40.692475,-73.927289,81,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2022-06-28,2022,14.0,40.717233,-73.903835,104,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,13.0,40.595967,-73.796473,100,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,19.0,40.79637833,-73.96712761,24,MANHATTAN,ROBBERY,FELONY,HIGHWAY/PARKWAY
2022-06-28,2022,10.0,40.671544,-73.84679,106,QUEENS,ROBBERY,FELONY,STREET
2022-06-25,2022,3.0,40.797602,-73.941319,25,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2022-06-28,2022,10.0,40.684454,-73.97775,78,BROOKLYN,ROBBERY,FELONY,CLOTHING/BOUTIQUE
2022-06-28,2022,16.0,40.597634,-73.97772,62,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,9.0,40.80969298,-73.94408372,32,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,8.0,40.70636,-73.807541,103,QUEENS,ROBBERY,FELONY,GROCERY/BODEGA
2022-06-25,2022,12.0,40.685583,-73.911262,83,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,17.0,40.75137,-73.853871,110,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-25,2022,12.0,40.77153884,-73.97740657,22,MANHATTAN,HARRASSMENT 2,VIOLATION,PARK/PLAYGROUND
2022-06-28,2022,13.0,40.66905,-73.910579,73,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,16.0,40.906122,-73.848114,47,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,16.0,40.724331,-73.788121,107,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,18.0,40.714611,-73.943547,90,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,23.0,40.702088,-73.779868,103,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,18.0,40.826247,-73.8909,41,BRONX,ROBBERY,FELONY,STREET
2022-06-27,2022,23.0,40.8203001,-73.85463563,43,BRONX,FELONY ASSAULT,FELONY,STREET
2022-06-27,2022,19.0,40.723629,-73.84872,112,QUEENS,GRAND LARCENY,FELONY,DRUG STORE
2022-06-28,2022,16.0,40.66034735,-73.76796517,105,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BUS (NYC TRANSIT)
2022-06-27,2022,22.0,40.68302082,-73.81247244,106,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,14.0,40.76092,-73.912997,114,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,21.0,40.835679,-73.925652,44,BRONX,HARRASSMENT 2,VIOLATION,GROCERY/BODEGA
2022-05-10,2022,14.0,40.668005,-73.811994,106,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,19.0,40.75697,-73.978341,18,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2022-06-26,2022,14.0,40.735421,-74.004136,6,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,23.0,40.770982,-73.98215,20,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-26,2022,16.0,40.829355,-73.914355,44,BRONX,ROBBERY,FELONY,STREET
2022-06-28,2022,22.0,40.690427,-73.984768,84,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-28,2022,20.0,40.733876,-74.005428,6,MANHATTAN,DANGEROUS WEAPONS,FELONY,PUBLIC BUILDING
2022-06-28,2022,0.0,40.72170505,-73.95064766,94,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-24,2022,15.0,40.747912,-73.988241,14,MANHATTAN,HARRASSMENT 2,VIOLATION,RESTAURANT/DINER
2022-06-27,2022,15.0,40.729074,-73.988786,9,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-28,2022,14.0,40.714546,-74.007125,1,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,0.0,40.67961262,-73.9845691,78,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,15.0,40.636356,-74.008664,72,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,2.0,40.68863952,-73.98025803,88,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-25,2022,0.0,40.72391355,-73.98797177,9,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,17.0,40.78294195,-73.9480385,19,MANHATTAN,ROBBERY,FELONY,STREET
2022-06-27,2022,22.0,40.718835,-74.008783,1,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESTAURANT/DINER
2022-06-28,2022,18.0,40.684454,-73.97775,78,BROOKLYN,GRAND LARCENY,FELONY,CHAIN STORE
2022-06-15,2022,16.0,40.764413,-73.983376,18,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2022-06-28,2022,11.0,40.63754709,-74.00383727,66,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,17.0,40.821825,-73.900729,41,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,13.0,40.707109,-74.012227,1,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-21,2022,23.0,40.851396,-73.932214,34,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-27,2022,21.0,40.70155639,-73.79026529,103,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-27,2022,22.0,40.847577,-73.933696,34,MANHATTAN,FELONY ASSAULT,FELONY,GROCERY/BODEGA
2022-06-28,2022,9.0,40.665566,-73.784014,105,QUEENS,HARRASSMENT 2,VIOLATION,HOTEL/MOTEL
2022-06-27,2022,5.0,40.876024,-73.849457,47,BRONX,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,21.0,40.70793,-73.95533,90,BROOKLYN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-28,2022,19.0,40.815791,-73.918133,40,BRONX,HARRASSMENT 2,VIOLATION,DEPARTMENT STORE
2022-06-28,2022,21.0,40.840092,-73.915558,44,BRONX,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,17.0,40.665566,-73.784014,105,QUEENS,HARRASSMENT 2,VIOLATION,HOTEL/MOTEL
2022-06-28,2022,17.0,40.73443438,-73.98990393,13,MANHATTAN,DANGEROUS WEAPONS,MISDEMEANOR,TRANSIT - NYC SUBWAY
2022-06-28,2022,23.0,40.754785,-73.919096,114,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-24,2022,18.0,40.58393221,-73.83092804,100,QUEENS,HARRASSMENT 2,VIOLATION,FERRY/FERRY TERMINAL
2022-06-28,2022,13.0,40.86633572,-73.92500424,34,MANHATTAN,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,17.0,40.671838,-73.900669,75,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,18.0,40.819072,-73.942811,32,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,14.0,40.8599882,-73.90407979,52,BRONX,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,14.0,40.608938,-73.957842,61,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,20.0,40.67398124,-73.89930746,75,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-28,2022,18.0,40.547421,-74.218776,123,STATEN ISLAND,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,23.0,40.865091,-73.900492,52,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-24,2022,16.0,40.700444,-73.815776,102,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,15.0,40.830874,-73.858863,43,BRONX,ROBBERY,FELONY,STREET
2022-06-27,2022,14.0,40.7447332,-73.9335895,108,QUEENS,ROBBERY,FELONY,STREET
2022-06-27,2022,15.0,40.851843,-73.90119,46,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,17.0,40.779159,-73.953738,19,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2022-06-27,2022,13.0,40.82772828,-73.94950669,30,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-25,2022,13.0,40.69532668,-73.78927154,103,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,0.0,40.641798,-73.953432,67,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,16.0,40.828667,-73.92545,44,BRONX,GRAND LARCENY,FELONY,CHAIN STORE
2022-06-28,2022,3.0,40.71168358,-73.7375698,105,QUEENS,ROBBERY,FELONY,STREET
2022-06-28,2022,3.0,40.65077147,-73.88479037,75,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,16.0,40.70207741,-73.89698207,104,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,0.0,40.840548,-73.928416,44,BRONX,FELONY ASSAULT,FELONY,HOTEL/MOTEL
2022-06-27,2022,15.0,40.848979,-73.896969,48,BRONX,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,4.0,40.67147385,-73.93086864,77,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-26,2022,19.0,40.86235,-73.898196,46,BRONX,GRAND LARCENY,FELONY,BUS (NYC TRANSIT)
2022-06-28,2022,13.0,40.640315,-73.943134,67,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,18.0,40.700733,-73.895335,104,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,14.0,40.736172,-73.987174,13,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,0.0,40.840548,-73.928416,44,BRONX,FELONY ASSAULT,FELONY,HOTEL/MOTEL
2022-06-28,2022,21.0,40.697196,-73.935615,81,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-24,2022,18.0,40.674992,-73.768897,113,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,19.0,40.583887,-73.950635,61,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,19.0,40.662882,-73.832133,106,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,5.0,40.83222,-73.867398,43,BRONX,ROBBERY,FELONY,STREET
2022-06-28,2022,16.0,40.697617,-73.836021,102,QUEENS,ROBBERY,FELONY,CLOTHING/BOUTIQUE
2022-06-28,2022,15.0,40.734478,-73.868013,110,QUEENS,ROBBERY,FELONY,DEPARTMENT STORE
2022-06-28,2022,7.0,40.79935166,-73.95907791,24,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,22.0,40.884136,-73.854153,47,BRONX,ROBBERY,FELONY,STREET
2022-06-28,2022,8.0,40.76273985,-73.95969603,19,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,12.0,40.68848,-73.98378,84,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,2.0,40.711561,-73.944754,90,BROOKLYN,FELONY ASSAULT,FELONY,BAR/NIGHT CLUB
2022-06-28,2022,8.0,40.74633332,-73.89632537,108,QUEENS,HARRASSMENT 2,VIOLATION,TRANSIT - NYC SUBWAY
2022-06-28,2022,17.0,40.861146,-73.932434,34,MANHATTAN,ROBBERY,FELONY,STREET
2022-06-28,2022,22.0,40.67385066,-73.8915424,75,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-28,2022,22.0,40.83030574,-73.87179244,43,BRONX,ROBBERY,FELONY,STREET
2022-06-23,2022,1.0,40.754606,-73.985617,14,MANHATTAN,FELONY ASSAULT,FELONY,BAR/NIGHT CLUB
2022-06-28,2022,10.0,40.70547235,-73.95023769,90,BROOKLYN,ROBBERY,FELONY,TRANSIT - NYC SUBWAY
2022-05-24,2022,17.0,40.761587,-73.992186,18,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-25,2022,18.0,40.820171,-73.953165,30,MANHATTAN,ROBBERY,FELONY,RESTAURANT/DINER
2022-06-28,2022,0.0,40.642753,-74.021584,72,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,16.0,40.681311,-73.956509,79,BROOKLYN,DANGEROUS WEAPONS,FELONY,STREET
2022-06-28,2022,18.0,40.63593,-73.97457,66,BROOKLYN,HARRASSMENT 2,VIOLATION,CHAIN STORE
2022-06-28,2022,5.0,40.855233,-73.929406,34,MANHATTAN,HARRASSMENT 2,VIOLATION,RESTAURANT/DINER
2022-06-28,2022,11.0,40.75274236,-73.97510299,17,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,13.0,40.672388,-73.974243,78,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,21.0,40.757615,-73.985679,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,11.0,40.844311,-73.93894,33,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,CHAIN STORE
2022-06-28,2022,18.0,40.65326359,-73.96381298,70,BROOKLYN,DANGEROUS WEAPONS,FELONY,STREET
2022-06-28,2022,18.0,40.73561,-73.992666,13,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,GROCERY/BODEGA
2022-06-28,2022,7.0,40.86159271,-73.92474206,34,MANHATTAN,ROBBERY,FELONY,TRANSIT - NYC SUBWAY
2022-06-28,2022,20.0,40.87703449,-73.88773594,52,BRONX,ROBBERY,FELONY,STREET
2022-06-28,2022,11.0,40.75089,-73.996262,14,MANHATTAN,DANGEROUS WEAPONS,FELONY,TRANSIT FACILITY (OTHER)
2022-06-24,2022,10.0,40.728307,-73.98333,9,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,18.0,40.74789457,-73.98916564,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,19.0,40.70204,-73.888644,104,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,18.0,40.818831,-73.954142,30,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,16.0,40.566793,-74.113458,122,STATEN ISLAND,HARRASSMENT 2,VIOLATION,PARKING LOT/GARAGE (PUBLIC)
2022-06-28,2022,1.0,40.730905,-73.981442,13,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,3.0,40.827627,-73.892918,42,BRONX,ROBBERY,FELONY,STREET
2022-06-28,2022,10.0,40.805813,-73.948774,28,MANHATTAN,ROBBERY,FELONY,STREET
2022-06-28,2022,19.0,40.721612,-73.986618,7,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,13.0,40.67025645,-73.99202608,78,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,22.0,40.689707,-73.922439,81,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,GROCERY/BODEGA
2022-06-28,2022,6.0,40.698197,-73.954072,79,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-28,2022,15.0,40.74681219,-73.89175204,110,QUEENS,HARRASSMENT 2,VIOLATION,TRANSIT - NYC SUBWAY
2022-06-28,2022,1.0,40.74166,-73.981086,13,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BAR/NIGHT CLUB
2022-06-25,2022,19.0,40.576707,-73.961289,60,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,16.0,40.81869144,-73.91856919,40,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,11.0,40.822031,-73.891729,41,BRONX,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2022-06-28,2022,19.0,40.583887,-73.950635,61,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,14.0,40.868736,-73.882131,52,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,21.0,40.75853318,-73.98884266,14,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,22.0,40.767696,-73.914107,114,QUEENS,ROBBERY,FELONY,STREET
2022-06-28,2022,14.0,40.849581,-73.934348,34,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2022-06-28,2022,20.0,40.81977053,-73.9367193,32,MANHATTAN,DANGEROUS WEAPONS,FELONY,STREET
2022-06-28,2022,2.0,40.76231580042,-73.82744800186,109,QUEENS,RAPE,FELONY,STREET
2022-06-28,2022,15.0,40.66807228,-73.95066932,71,BROOKLYN,HARRASSMENT 2,VIOLATION,TRANSIT - NYC SUBWAY
2022-06-28,2022,0.0,40.69372139,-73.99045462,84,BROOKLYN,ROBBERY,FELONY,STREET
2022-06-28,2022,13.0,40.86633572,-73.92500424,34,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,19.0,40.677679,-73.885647,75,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-27,2022,11.0,40.70591187,-73.95108495,90,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-27,2022,17.0,40.650341,-73.94086,67,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,21.0,40.852222,-73.908816,46,BRONX,FELONY ASSAULT,FELONY,CHAIN STORE
2022-06-28,2022,12.0,40.6969863,-73.93522383,83,BROOKLYN,DANGEROUS WEAPONS,FELONY,TRANSIT - NYC SUBWAY
2022-06-28,2022,17.0,40.755256,-73.830354,109,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,8.0,40.74313882,-73.82972287,109,QUEENS,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,2.0,40.70204591,-73.9155992,83,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,20.0,40.836327,-73.884678,42,BRONX,ROBBERY,FELONY,PARKING LOT/GARAGE (PUBLIC)
2022-06-28,2022,1.0,40.669867,-73.88112,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,20.0,40.84219103,-73.89410145,48,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-24,2022,22.0,40.659098,-73.889407,75,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-27,2022,19.0,40.67195,-73.891047,75,BROOKLYN,ROBBERY,FELONY,SMALL MERCHANT
2022-06-28,2022,14.0,40.708316,-73.818128,107,QUEENS,HARRASSMENT 2,VIOLATION,DEPARTMENT STORE
2022-06-28,2022,10.0,40.763355,-73.956304,19,MANHATTAN,FELONY ASSAULT,FELONY,STREET
2022-06-24,2022,16.0,40.878459,-73.841711,47,BRONX,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,3.0,40.849708,-73.882703,48,BRONX,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,7.0,40.674582,-73.886609,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,18.0,40.76426691,-73.9157911,114,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,6.0,40.83412963,-73.8747411,43,BRONX,ROBBERY,FELONY,STREET
2022-06-27,2022,18.0,40.82725095,-73.9386923,32,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,19.0,40.583887,-73.950635,61,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,20.0,40.70506395,-73.891268,104,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,PARK/PLAYGROUND
2022-06-28,2022,7.0,40.674582,-73.886609,75,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,2.0,40.854943,-73.901578,46,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,GROCERY/BODEGA
2022-06-28,2022,16.0,40.798285,-73.94082,25,MANHATTAN,HARRASSMENT 2,VIOLATION,BUS (NYC TRANSIT)
2022-05-11,2022,15.0,40.888157,-73.860266,47,BRONX,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-28,2022,12.0,40.680421,-73.852846,102,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,17.0,40.798285,-73.94082,25,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,19.0,40.65830602,-73.9566487,71,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,2.0,40.846391,-73.917196,46,BRONX,GRAND LARCENY,FELONY,GROCERY/BODEGA
2022-06-28,2022,22.0,40.680374,-73.821788,106,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,21.0,40.63159439,-74.16038755,121,STATEN ISLAND,DANGEROUS WEAPONS,MISDEMEANOR,STREET
2022-06-28,2022,11.0,40.728612,-73.994657,6,MANHATTAN,GRAND LARCENY,FELONY,DRUG STORE
2022-06-28,2022,5.0,40.767325,-73.923241,114,QUEENS,ROBBERY,FELONY,STREET
2022-03-14,2022,17.0,40.602063,-74.002691,62,BROOKLYN,GRAND LARCENY,FELONY,DRUG STORE
2022-06-28,2022,14.0,40.758229,-73.980352,18,MANHATTAN,GRAND LARCENY,FELONY,GROCERY/BODEGA
2022-06-28,2022,16.0,40.8589127,-73.92295925,34,MANHATTAN,ROBBERY,FELONY,PARK/PLAYGROUND
2022-06-28,2022,15.0,40.53711697,-74.16700358,123,STATEN ISLAND,ROBBERY,FELONY,STREET
2022-06-28,2022,11.0,40.71997248,-73.99289676,5,MANHATTAN,FELONY ASSAULT,FELONY,PARK/PLAYGROUND
2022-06-28,2022,11.0,40.7559788,-73.97696067,18,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,17.0,40.760103,-73.976059,18,MANHATTAN,HARRASSMENT 2,VIOLATION,CLOTHING/BOUTIQUE
2022-06-28,2022,18.0,40.729716,-73.990313,9,MANHATTAN,ROBBERY,FELONY,CHAIN STORE
2022-06-28,2022,22.0,40.733736,-74.001995,6,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,17.0,40.759141,-73.960844,19,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2022-06-28,2022,12.0,40.574868,-74.092213,122,STATEN ISLAND,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,11.0,40.59497,-74.001062,62,BROOKLYN,HARRASSMENT 2,VIOLATION,PARKING LOT/GARAGE (PUBLIC)
2022-06-26,2022,21.0,40.678956,-73.937054,81,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,20.0,40.83300293,-73.8615425,43,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-24,2022,19.0,40.722174,-73.733181,105,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,19.0,40.609773,-73.750609,101,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,6.0,40.629316,-73.884696,69,BROOKLYN,HARRASSMENT 2,VIOLATION,PARK/PLAYGROUND
2022-06-28,2022,7.0,40.884437,-73.878781,52,BRONX,FELONY ASSAULT,FELONY,STREET
2022-06-27,2022,19.0,40.650977,-73.94619,67,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,2.0,40.69431726,-73.73751915,105,QUEENS,FELONY ASSAULT,FELONY,STREET
2022-06-28,2022,9.0,40.843765,-73.869948,49,BRONX,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,16.0,40.78405972,-73.97502,20,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,15.0,40.67970059,-73.77604735,113,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,AIRPORT TERMINAL
2022-06-28,2022,12.0,40.758058,-73.87058,115,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,12.0,40.691005,-73.983456,84,BROOKLYN,HARRASSMENT 2,VIOLATION,CHAIN STORE
2022-06-28,2022,17.0,40.68152006,-73.98326348,78,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,19.0,40.8316416,-73.87606836,43,BRONX,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,16.0,40.68668489,-73.85399663,102,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,10.0,40.732497,-73.886212,110,QUEENS,GRAND LARCENY,FELONY,STREET
2022-06-27,2022,21.0,40.75555628,-73.88536713,115,QUEENS,HARRASSMENT 2,VIOLATION,BUS (NYC TRANSIT)
2022-06-28,2022,17.0,40.881746,-73.882354,52,BRONX,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2022-06-28,2022,1.0,40.637215,-73.912627,69,BROOKLYN,GRAND LARCENY,FELONY,STREET
2022-06-28,2022,12.0,40.752425,-73.91494,114,QUEENS,ROBBERY,FELONY,CLOTHING/BOUTIQUE
2022-06-28,2022,23.0,40.83090017,-73.88637559,42,BRONX,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,15.0,40.82669716,-73.90352075,42,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-06-28,2022,18.0,40.74348126388,-73.8740035374,110,QUEENS,SEX CRIMES,MISDEMEANOR,STREET
2022-06-25,2022,18.0,40.80919,-73.93707,25,MANHATTAN,GRAND LARCENY,FELONY,STREET
2022-06-27,2022,16.0,40.670159,-73.915728,73,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-06-28,2022,15.0,40.59593447,-73.759619,101,QUEENS,ROBBERY,FELONY,STREET
2022-06-21,2022,12.0,40.753878,-73.883639,115,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2022-06-27,2022,18.0,40.80369968,-73.93581711,25,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BRIDGE
